111211121211212
11X22X12X2X222X
11X22X12X2X22X2
11X22X12X2X22XX
11X22X12X2XX21X
11X22X12X2XX22X
11X2X112121121X
11X2X112121221X
11X2X11212122X2
11X2X11212122XX
11X2X112122121X
11X2X1121221222
11X2X112122122X
11X2X112122221X
11X2X112122X21X
11X2X11212X121X
11X2X11212X122X
11X2X11212X22X2
11X2X11212X22XX
11X2X112X21121X
11X2X112X21X222
11X2X112X21X2XX
11X2X112X22221X
11X2X112X22X21X
11X2X112X2X1212
11X2X112X2X1222
11X2X2121211212
11X2X21212112X2
11X2X21212112XX
11X2X2121212222
11X2X212121X212
11X2X2121221222
11X2X212122122X
11X2X21212212X2
11X2X21212212XX
11X2X212122221X
11X2X212122X21X
11X2X21212X1212
11X2X21212X121X
11X2X21212X1222
11X2X21212X122X
11X2X21212XXXX2
11X2X212221221X
11X2X2122212222
11X2X21222X12X2
11X2X21222X2X2X
11X2X212X211212
11X2X212X21121X
11X2X212X21122X
11X2X212X2112XX
11X2X212X211X22
11X2X212X211XX2
11X2X212X211XXX
11X2X212X21X212
11X2X212X21X2XX
11X2X212X2212XX
11X2X212X221XXX
11X2X212X22221X
11X2X212X22X212
11X2X212X22X21X
11X2X212X2X121X
11X2X212X2X1222
11X2X212X2X122X
11X2X212X2X12XX
11X2X212X2X1XXX
11X2X212X2X2212
11X2X212X2XX212
11X2X212X2XX2X2
11X2X212X2XXX1X
11X2XX121211212
11X2XX12121122X
11X2XX1212112XX
11X2XX121211X22
11X2XX121211X2X
11X2XX121221212
11X2XX12122121X
11X2XX12122122X
11X2XX1212212XX
11X2XX121221X2X
11X2XX121222X12
11X2XX1212X121X
11X2XX1212X12XX
11X2XX1212X22X2
11X2XX1212XX2X2
11X2XX12X211212
11X2XX12X21122X
11X2XX12X211X22
11X2XX12X211X2X
11X2XX12X2122XX
11X2XX12X22121X
11X2XX12X22122X
11X2XX12X221X2X
11X2XX12X221XX2
11X2XX12X22XX12
11X2XX12X2X1212
11X2XX12X2X121X
11X2XX12X2X12XX
11X2XX12X2X1XXX
11X2XX12X2X221X
11X2XX12X2X222X
11X2XX12X2X2X1X
11X2XX12X2XX21X
11X2XX12X2XX22X
121211121211212
12121112121121X
1212111212112X2
1212111212112XX
121211121211X12
121211121211X1X
121211121211XX2
121211121211XXX
121211121212222
12121112121X212
12121112121X21X
12121112121X2X2
12121112121X2XX
12121112121XX12
12121112121XX1X
12121112121XXX2
12121112121XXXX
121211121221212
121211121221222
1212111212212X2
121211121221X2X
121211121221XXX
121211121222222
12121112122X222
12121112122XX2X
1212111212X1212
1212111212X121X
1212111212X1222
1212111212X122X
1212111212XX222
12121112221X222
12121112222121X
121211122221222
12121112222122X
1212111222212X2
1212111222212XX
121211122221X22
121211122221X2X
121211122221XX2
121211122221XXX
1212111222X1222
1212111222X122X
1212111222X12X2
1212111222X12XX
1212111222X1X22
1212111222X1X2X
1212111222X1XX2
1212111222X1XXX
12121112X211222
12121112X22121X
12121112X221222
12121112X22122X
12121112X2212X2
12121112X2212XX
12121112X221X22
12121112X221X2X
12121112X221XX2
12121112X221XXX
12121112X2X1222
12121112X2X122X
12121112X2X12X2
12121112X2X12XX
12121112X2X1X22
12121112X2X1X2X
12121112X2X1XX2
12121112X2X1XXX
12121112X2XXX22
121212121211212
121212121211222
121212121212212
1212121212122X2
12121212122121X
121212121221222
121212121221222
1212121212212X2
121212121221X2X
121212121222222
121212121222X2X
12121212122XX2X
1212121212X1212
121212122211212
121212122211222
1212121222112X2
1212121222X12X2
12121212X211222
12121212X211222
12121212X212X2X
12121212X221222
12121212X221222
12121X12122121X
12121X121221222
12121X1212212X2
12121X121221X1X
12121X12122X2X2
12121X1212X1212
12121X1212X12X2
12121X1212XX222
12121X122212X22
12121X1222X22XX
12121X12X211212
12121X12X21122X
12121X12X211X2X
12121X12X22121X
12121X12X221X22
12121X12X22X222
121221121211212
12122112121121X
121221121211X22
121221121211X2X
1212211212122X2
12122112121X212
12122112121X2X2
121221121221212
12122112122121X
121221121221222
12122112122122X
121221121221X1X
1212211212XX212
121221122212222
12122112221X22X
121221122221212
12122112222X212
1212211222X2212
12122112X211X22
12122112X211X2X
12122112X2122X2
12122112X221212
12122112X221222
12122112X221X12
12122112X22X212
12122112X2X122X
121222121211212
121222121211222
1212221212112X2
121222121212212
1212221212122X2
12122212121X212
121222121221212
12122212122121X
121222121221222
121222121221222
12122212122122X
1212221212X1212
1212221212X121X
1212221212X2222
1212221212XX212
1212221212XX21X
1212221212XXX2X
121222122211222
121222122211X12
121222122212222
121222122212X2X
12122212221X2XX
12122212221XX1X
12122212221XXXX
121222122221212
12122212222121X
121222122221222
1212221222212X2
1212221222212XX
121222122222212
121222122222222
12122212222X212
12122212222X222
1212221222X1212
1212221222X121X
1212221222X12X2
1212221222X12XX
12122212X211222
12122212X211X12
12122212X211X1X
12122212X211X2X
12122212X221212
12122212X22121X
12122212X221222
12122212X2212X2
12122212X2212XX
12122212X22222X
12122212X22X212
12122212X2X1212
12122212X2X121X
12122212X2X12X2
12122212X2X12XX
12122212X2X1XXX
12122212X2XX222
12122X12122122X
12122X1222XX212
1212X1121211212
1212X112121121X
1212X1121211222
1212X112121X212
1212X112121X2X2
1212X1121221212
1212X112122121X
1212X1121221222
1212X112122122X
1212X11212212XX
1212X11212X1212
1212X11212X1222
1212X11212X12X2
1212X11212X1X12
1212X11212XXX2X
1212X112221X222
1212X1122221222
1212X112222122X
1212X11222212X2
1212X11222212XX
1212X1122221X22
1212X1122221X2X
1212X1122221XX2
1212X1122221XXX
1212X11222X1222
1212X11222X122X
1212X11222X12X2
1212X11222X12XX
1212X11222X1X22
1212X11222X1X2X
1212X11222X1XX2
1212X11222X1XXX
1212X11222XXXXX
1212X112X221222
1212X112X22122X
1212X112X2212X2
1212X112X2212XX
1212X112X221X22
1212X112X221X2X
1212X112X221XX2
1212X112X221XXX
1212X112X2X1222
1212X112X2X122X
1212X112X2X12X2
1212X112X2X12XX
1212X112X2X1X22
1212X112X2X1X2X
1212X112X2X1XX2
1212X112X2X1XXX
1212X2121211222
1212X212121122X
1212X21212122X2
1212X21212122XX
1212X2121221212
1212X212122121X
1212X2121221222
1212X21212212X2
1212X212122XX1X
1212X21212XX21X
1212X212222XXXX
1212X212X21122X
1212X212X211X1X
1212X212X211X2X
1212X212X221212
1212X212X22121X
1212XX121211X2X
1212XX12121XX1X
1212XX1212212X2
1212XX121221X12
1212XX121221X2X
1212XX12122X2X2
1212XX12X22122X
1212XX12X221X2X
1212XX12X22X21X
1212XX12X22X222
122211121211212
122211121211222
1222111212122XX
122211121222222
12221112122222X
122211122211212
12221112221121X
122211122211222
12221112221122X
122211122212222
12221112221X212
12221112221X21X
12221112221X222
12221112221X22X
122211122221212
12221112222121X
122211122221222
12221112222122X
12221112222X212
12221112222X21X
12221112222X222
12221112222X22X
1222111222X1212
1222111222X121X
1222111222X1222
1222111222X122X
1222111222X2X22
1222111222XX212
1222111222XX21X
1222111222XX222
1222111222XX22X
12221112X211212
12221112X21121X
12221112X211222
12221112X21122X
12221112X21X212
12221112X21X21X
12221112X21X222
12221112X21X22X
12221112X221212
12221112X22121X
12221112X221222
12221112X22122X
12221112X22X212
12221112X22X21X
12221112X22X222
12221112X22X22X
12221112X2X1212
12221112X2X121X
12221112X2X1222
12221112X2X122X
12221112X2XX212
12221112X2XX21X
12221112X2XX222
12221112X2XX22X
122212121211212
122212121212222
122212121221X2X
122212121222X2X
12221212122X222
12221212122XX2X
1222121212X121X
122212122211XX2
122212122211XXX
122212122222212
122212122222X12
122212122222X12
122212122222XX2
122212122222XX2
1222121222XX222
12221212X2212X2
12221212X221XX2
12221X122211212
12221X12221121X
12221X122211222
12221X12221122X
12221X12221X212
12221X12221X21X
12221X12221X222
12221X12221X22X
12221X122221212
12221X12222121X
12221X122221222
12221X12222122X
12221X122222X12
12221X122222X12
12221X122222XX2
12221X122222XX2
12221X12222X212
12221X12222X21X
12221X12222X222
12221X12222X22X
12221X1222X1212
12221X1222X121X
12221X1222X1222
12221X1222X122X
12221X1222XX212
12221X1222XX21X
12221X1222XX222
12221X1222XX22X
12221X12X211212
12221X12X21121X
12221X12X211222
12221X12X21122X
12221X12X21X212
12221X12X21X21X
12221X12X21X222
12221X12X21X22X
12221X12X21XX22
12221X12X221212
12221X12X22121X
12221X12X221222
12221X12X22122X
12221X12X2212XX
12221X12X22X212
12221X12X22X21X
12221X12X22X222
12221X12X22X22X
12221X12X2X1212
12221X12X2X121X
12221X12X2X1222
12221X12X2X122X
12221X12X2XX212
12221X12X2XX21X
12221X12X2XX222
12221X12X2XX22X
122221121211212
12222112121X222
122221121221212
12222112122121X
122221121221222
12222112122122X
122221121222222
122221122211212
122221122211222
122221122212212
122221122212222
122221122222222
1222211222X1212
1222211222X1222
1222211222X2212
1222211222X2222
1222211222X22X2
1222211222XX2X2
122222121211212
122222121211222
12222212121122X
1222221212112X2
122222121221212
12222212122121X
122222121221222
12222212122122X
122222121221X22
12222212122XX22
122222122211212
1222221222112X2
122222122212212
12222212221221X
12222212221X222
12222212221X22X
12222212222121X
122222122221222
122222122222X12
122222122222X12
122222122222XX2
122222122222XX2
12222212222X212
12222212222X222
12222212222X22X
12222212222X2X2
12222212222XXX2
1222221222X1212
1222221222X121X
1222221222X1222
1222221222X2212
1222221222X2222
1222221222X2X2X
1222221222XX222
1222221222XX22X
1222221222XX2X2
12222212X21X222
12222212X21X22X
12222212X221212
12222212X222222
12222212X22X212
12222212X2XX222
12222212X2XX22X
12222212X2XXX22
12222X121211212
12222X1212112X2
12222X12122X2X2
12222X12221X222
12222X12221X22X
12222X122222222
12222X122222X12
12222X122222X12
12222X122222XX2
12222X122222XX2
12222X12222X21X
12222X12222XX1X
12222X1222XX222
12222X1222XX22X
12222X1222XX2X2
12222X12X211212
12222X12X2122X2
12222X12X21X222
12222X12X21X22X
12222X12X22X222
12222X12X2X1212
12222X12X2X1X12
12222X12X2XX222
12222X12X2XX22X
1222X1121211212
1222X1121211212
1222X1121211222
1222X112121122X
1222X1122211212
1222X112221121X
1222X1122211222
1222X112221122X
1222X112221X212
1222X112221X21X
1222X112221X222
1222X112221X22X
1222X1122221212
1222X112222121X
1222X1122221222
1222X112222122X
1222X112222X212
1222X112222X21X
1222X112222X222
1222X112222X22X
1222X11222X1212
1222X11222X121X
1222X11222X1222
1222X11222X122X
1222X11222XX212
1222X11222XX21X
1222X11222XX222
1222X11222XX22X
1222X11222XX2X2
1222X112X211212
1222X112X21121X
1222X112X211222
1222X112X21122X
1222X112X21X212
1222X112X21X21X
1222X112X21X222
1222X112X21X22X
1222X112X221212
1222X112X22121X
1222X112X221222
1222X112X22122X
1222X112X22X212
1222X112X22X21X
1222X112X22X222
1222X112X22X22X
1222X112X2X1212
1222X112X2X121X
1222X112X2X1222
1222X112X2X122X
1222X112X2XX212
1222X112X2XX21X
1222X112X2XX222
1222X112X2XX22X
1222X212121122X
1222X2121212222
1222X2121221222
1222X21212X2X1X
1222X2122211212
1222X2122211222
1222X212221122X
1222X21222112X2
1222X212221X222
1222X212221X22X
1222X21222XX2X2
1222X212X21X222
1222X212X222X12
1222X212X2X2222
1222X212X2XX222
1222XX122211212
1222XX12221121X
1222XX122211222
1222XX12221122X
1222XX122212XXX
1222XX12221X212
1222XX12221X21X
1222XX12221X222
1222XX12221X22X
1222XX122221212
1222XX12222121X
1222XX122221222
1222XX12222122X
1222XX12222X212
1222XX12222X21X
1222XX12222X222
1222XX12222X22X
1222XX1222X1212
1222XX1222X121X
1222XX1222X1222
1222XX1222X122X
1222XX1222XX212
1222XX1222XX21X
1222XX1222XX222
1222XX1222XX22X
1222XX1222XX2X2
1222XX12X211212
1222XX12X21121X
1222XX12X211222
1222XX12X21122X
1222XX12X21X212
1222XX12X21X21X
1222XX12X21X222
1222XX12X21X22X
1222XX12X221212
1222XX12X22121X
1222XX12X221222
1222XX12X22122X
1222XX12X22X212
1222XX12X22X21X
1222XX12X22X222
1222XX12X22X22X
1222XX12X2X1212
1222XX12X2X121X
1222XX12X2X1222
1222XX12X2X122X
1222XX12X2X2222
1222XX12X2XX212
1222XX12X2XX21X
1222XX12X2XX222
1222XX12X2XX22X
12X21112121XX1X
12X21112121XXXX
12X211121221222
12X211121222222
12X21112122X212
12X21112122XX1X
12X2111212X1222
12X21112222XXXX
12X21112X221222
12X21112X22222X
12X21112X2XX22X
12X212121211222
12X21212121122X
12X212121212222
12X21212121X22X
12X212121221212
12X212121221222
12X212121221X2X
12X212121222X2X
12X21212122XX2X
12X21212122XXX2
12X212122212XX2
12X212122221212
12X21212X211222
12X21212X21X22X
12X21212X221222
12X21212X221X1X
12X21212X221X1X
12X21212X22X22X
12X21X121222222
12X21X1212X1X2X
12X21X122212X22
12X21X122221XX2
12X21X12222X212
12X21X1222X222X
12X21X12X21X212
12X21X12X21X21X
12X21X12X21X2X2
12X21X12X22122X
12X21X12X2X1X12
12X221121211X22
12X221121211X2X
12X221121212212
12X221121221222
12X2211212X1X22
12X221122212222
12X2211222X12XX
12X2211222X1XXX
12X22112X211X22
12X22112X211X2X
12X22112X21X222
12X22112X221212
12X22112X221222
12X22112X22X212
12X22112X2X2222
12X222121211212
12X222121211222
12X2221212112X2
12X22212122121X
12X222121221222
12X222122211212
12X22212221221X
12X22212221222X
12X22212221X22X
12X222122221212
12X22212222121X
12X222122221222
12X222122222222
12X22212222222X
12X22212222X222
12X2221222XX222
12X22212X211212
12X22212X211222
12X22212X21122X
12X22212X21X222
12X22212X21X2XX
12X22212X22121X
12X22212X221222
12X22212X2212XX
12X22212X222222
12X22212X2X121X
12X22212X2X12XX
12X22X121211212
12X22X1212112X2
12X22X12122X22X
12X22X12122X2XX
12X22X1212X12X2
12X22X1212XX22X
12X22X1212XX2XX
12X22X1222XX212
12X22X1222XX2XX
12X22X12X211212
12X22X12X21122X
12X22X12X2112XX
12X22X12X212212
12X22X12X21222X
12X22X12X2X1212
12X22X12X2X121X
12X22X12X2X12XX
12X2X112121X222
12X2X112122122X
12X2X11212X1222
12X2X11212X2X1X
12X2X112X212222
12X2X112X221222
12X2X112X222222
12X2X112X22X212
12X2X112X2X1212
12X2X2121212222
12X2X2121212XX2
12X2X21212X2X12
12X2X21212XXX12
12X2X21222212X2
12X2X21222212XX
12X2X212X22X21X
12X2X212X2X121X
12X2XX12121122X
12X2XX1222XX2X2
12X2XX12X221222
1X121112121X222
1X1211121221212
1X1211121221222
1X1211121221X22
1X1211121222222
1X121112122XX1X
1X12111212X1212
1X12111212X1222
1X121112221XX22
1X121112X22XX12
1X121112X22XXX2
1X121112X2XX2X2
1X121212122121X
1X1212121221222
1X1212121222222
1X121212122X21X
1X121212122X2XX
1X12121212X121X
1X12121212X1222
1X12121212X12X2
1X12121212XX2X2
1X1212122211212
1X1212122211222
1X12121222112X2
1X12121222XXX22
1X121212X2X1X22
1X121X12122121X
1X121X12122X21X
1X121X12122X2XX
1X121X1212X12X2
1X121X122211XX2
1X121X122222XXX
1X121X12X22121X
1X121X12X2X12X2
1X121X12X2XX22X
1X1221121211X22
1X1221121211X2X
1X1221121222X1X
1X122112122X212
1X12211212X122X
1X1221122212222
1X122112222221X
1X122112X211X22
1X122112X211X2X
1X122112X21X212
1X122112X22X222
1X122112X2X12X2
1X122112X2XX2X2
1X1222121211222
1X1222122211222
1X122212221221X
1X1222122212222
1X1222122221222
1X1222122222222
1X122212222X222
1X122212X211X1X
1X122212X211X2X
1X122212X221212
1X122212X2212X2
1X122212X221XX2
1X122212X22222X
1X122212X2X222X
1X122X12121X212
1X122X12121X22X
1X122X12122222X
1X122X1212X1222
1X122X1222X2XXX
1X122X12X22X222
1X12X1121211212
1X12X112121121X
1X12X1121211222
1X12X112121122X
1X12X11212112X2
1X12X11212112XX
1X12X112121222X
1X12X1121221212
1X12X1121221222
1X12X11212212X2
1X12X11212X1212
1X12X11212X1222
1X12X11212X12X2
1X12X11212X1X2X
1X12X11212X2X1X
1X12X112X21X21X
1X12X112X22122X
1X12X112X2X121X
1X12X112X2X1X1X
1X12X112X2XX2X2
1X12X2121211X12
1X12X212121222X
1X12X21212122X2
1X12X212121X2XX
1X12X212122222X
1X12X21212X1212
1X12X21212X1222
1X12X21212X2222
1X12X21212X222X
1X12X21212XX212
1X12X21212XX222
1X12X2122212212
1X12X212221221X
1X12X212X211X1X
1X12X212X211X2X
1X12X212X21X222
1X12X212X2X1X12
1X12X212X2X1X1X
1X12X212X2XX22X
1X12XX121211XXX
1X12XX1212X1212
1X12XX1212X1222
1X12XX1212X122X
1X12XX1212XX212
1X12XX1212XX222
1X12XX12X21XX12
1X2211121221212
1X2211121221222
1X2211121222212
1X221112221X22X
1X221112X2X1212
1X221112X2X1222
1X221112X2XX2X2
1X221212122X212
1X221212122X21X
1X22121212X1212
1X2212122211212
1X2212122211XX2
1X2212122211XXX
1X221212221X212
1X221212222221X
1X221212X212X1X
1X221212X21X222
1X221212X21XX1X
1X221212X2X1212
1X221212X2X1222
1X221X12222X212
1X221X12X21XX12
1X2221121211212
1X2221122221X22
1X2221122221X22
1X22211222X1X22
1X22211222X1X22
1X22211222XX2X2
1X222112X212X2X
1X222112X2XX2X2
1X222212121X22X
1X22221212XX22X
1X2222122211212
1X22221222112X2
1X222212221X222
1X222212221X22X
1X22221222212X2
1X2222122222222
1X222212222222X
1X222212222X222
